Protein.IDs	Majority.protein.IDs	Peptide.counts..all.	Peptide.counts..razor.unique.	Peptide.counts..unique.	Protein.names	Gene.names	con_0h_5	con_0h_7	con_2h_3	con_6h_1	con_6h_4	con_12h_3	con_18h_1	con_18h_4	con_24h_3	IKA_0h_5	IKA_0h_7	IKA_2h_3	IKA_6h_1	IKA_6h_4	IKA_12h_3	IKA_18h_1	IKA_18h_4	IKA_24h_3	con_0h_6	con_2h_1	con_2h_4	con_6h_3	con_12h_1	con_12h_4	con_18h_3	con_24h_1	con_24h_4	IKA_0h_6	IKA_2h_1	IKA_2h_4	IKA_6h_3	IKA_12h_1	IKA_12h_4	IKA_18h_3	IKA_24h_1	IKA_24h_4
O70310;O70311	O70310	5;1	5;1	5;1	Glycylpeptide N-tetradecanoyltransferase 1	Nmt1	1812878.788	1536455.696	3425173.611	20361088.5	15995081.97	10970837.91	1617819.832	0	2146487.294	0	908528.9958	13484389.14	12307130.47	7025565.371	15118741.63	12800312.77	8377149.378	3144575.725	923176.2065	159240.3846	2164416.376	11544098	2846475.41	10252652.11	3641014.925	1517076.305	1861167.315	0	1189301.31	14667849.14	9587785.188	13430493.42	21896226.42	3527851.952	2658156.591	1983769.231
P97742;Q924X2	P97742	6;1	6;1	6;1	Carnitine O-palmitoyltransferase 1, liver isoform	Cpt1a	18843614.72	15059240.51	0	17136622.58	0	0	22589781.51	9987047.619	0	14117883.84	5951060.82	4815814.48	2760270.915	0	0	1124020.851	14074024.9	439407.0892	28412457.91	1035352.564	0	8435161.47	8903173.302	0	26329980.1	0	0	12251712.33	856659.3886	0	1470956.476	1690074.013	5530377.358	13578088.83	751754.2121	964846.1538
Q9CYH6;REV__Q06194	Q9CYH6	7;1	7;1	7;1	Ribosome biogenesis regulatory protein homolog	Rrs1	3304220.779	0	1173437.5	5336841.302	9348360.656	3702074.176	1517396.975	3708685.714	0	8610120.759	1544837.341	18566063.35	5199848.288	10674708.48	7330829.987	0	9183854.772	648773.362	4624354.658	9912500	1064242.16	5365506.682	3174156.909	27345553.82	12732587.06	3544417.671	1468741.894	6944434.932	2706550.218	12269977.6	8438241.488	3908256.579	5260566.038	47579515.48	387805.7483	737038.4615
Q9CR98	Q9CR98	2	2	2	Protein FAM136A	Fam136a	18759740.26	16983291.14	0	7814292.981	15140163.93	44574175.82	6935240.336	23912939.68	1861165.919	14620471.54	4567751.061	2350927.602	0	0	8015274.431	0	0	720137.4866	17968013.47	503525.641	0	2672625.278	0	24574102.96	25101592.04	2136546.185	2056653.696	24238013.7	230131.0044	5668969.38	0	2344194.079	7562641.509	0	0	610923.0769
P63024;P63044	P63024;P63044	4;2	4;2	4;2	Vesicle-associated membrane protein 3;Vesicle-associated membrane protein 2	Vamp3;Vamp2	8965367.965	8993417.722	7618229.167	8374272.635	11762295.08	3738791.209	11427267.23	10526171.43	4691778.774	7950546.291	691428.5714	7907918.552	4595231.903	5246272.085	3086773.762	38075412.68	3818132.78	3281718.582	12749719.42	0	3146080.139	6886135.857	6717985.948	1091076.443	12222129.35	6759518.072	4620907.912	10107020.55	1103711.79	5882935.026	7724587.575	2555509.868	2275471.698	3654780.619	2294786.918	1648884.615
Q61823	Q61823	2	2	2	Programmed cell death protein 4	Pdcd4	0	0	0	0	0	8256195.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358517564.4	0	0	0	0	0	587423.5808	0	0	0	0	0	0	0
O08842	O08842	6	6	6	GDNF family receptor alpha-2	Gfra2	11164502.16	9975696.203	4136458.333	1325498.474	14606557.38	44782692.31	19567932.77	8925739.683	0	16897067.28	0	6717149.321	930983.9619	0	0	558825.7168	757982.9876	0	17201459.03	7713782.051	2370731.707	2920289.532	10237470.73	21648205.93	34750945.27	1612690.763	1155278.859	15133561.64	9232641.921	9624533.234	2064494.559	3452697.368	15864716.98	1683873.486	0	317019.2308
Q5SUF2;REV__Q99K48;REV__Q8VIJ6;Q6PB70;Q7TPM1	Q5SUF2	6;1;1;1;1	5;0;0;0;0	5;0;0;0;0	Luc7-like protein 3	Luc7l3	11232683.98	6520506.329	3127604.167	15603509.66	2726229.508	16924587.91	0	18074273.02	3222242.152	4474008.051	3745403.112	6820588.235	4177416.558	6074496.466	3684484.605	18798853.17	26255228.22	0	7722783.389	3685897.436	1907665.505	8591341.871	7531522.248	5005085.803	9007601.99	1227823.293	634106.3554	9086472.603	1689628.821	4064339.059	7064935.065	4121924.342	11279811.32	26277200.54	0	306503.8462
Q8BV13	Q8BV13	3	3	3	COP9 signalosome complex subunit 7b	Cops7b	0	0	0	707436.9278	0	0	0	320763.9365	0	503030.4773	50695898.16	291420.8145	255910.0564	10434726.15	0	186083753.3	8264879.668	124975.2954	0	905673.0769	0	433135.5791	0	123465.9906	0	8886907.631	0	0	36760.91703	75834.57804	208773.6048	0	9985283.019	28464495.29	163774.0337	821000
Q80UG5	Q80UG5	11	11	11	Septin-9	41891	2673322.511	2862835.443	3231423.611	23042522.89	8329508.197	9060192.308	5217855.462	3449434.921	0	5588959.172	12536067.89	17181447.96	7266081.491	9134346.29	4417965.194	4616517.811	7049887.967	1504274.973	3841358.025	740096.1538	2575583.624	16266425.39	16717681.5	11711825.27	6344218.905	1998232.932	400186.7704	9584760.274	3463100.437	13960978.34	6364110.214	5007713.816	6477169.811	7050473.755	1550208.127	2860230.769
Q9DBG3	Q9DBG3	15	15	8	AP-2 complex subunit beta	Ap2b1	12923160.17	22508860.76	513333.3333	10562309.26	2762950.82	10738145.6	5958305.882	20177739.68	0	23475560.67	2339886.846	4513099.548	3957455.57	837234.9823	0	0	15321867.22	891170.7841	19724466.89	693653.8462	367656.7944	2914326.281	9501604.215	10362308.89	22721572.14	305863.4538	0	31305650.68	2870087.336	0	1599545.455	1463995.066	0	4023935.397	279492.5669	1239923.077
Q9QY36;Q3UX61	Q9QY36;Q3UX61	4;3	4;3	4;3	N-alpha-acetyltransferase 10;N-alpha-acetyltransferase 11	Naa10;Naa11	17220779.22	6117468.354	0	12136063.07	8781967.213	7160576.923	15440282.35	0	1549536.622	8116158.712	0	11542533.94	9831924.577	2417844.523	10411419.01	0	2764867.22	1623372.718	6552188.552	1389358.974	0	10799638.08	13218032.79	21327301.09	26175024.88	0	0	7694606.164	3925327.511	11616318.15	7800666.901	6018338.816	9777924.528	0	1058553.023	209315.3846
P70245	P70245	3	3	3	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase	Ebp	16339285.71	13146835.44	5728645.833	5601007.121	7616475.41	13648159.34	16522299.16	7342984.127	3370881.913	11132834.96	0	5676923.077	3413374.512	9123683.746	7482503.347	0	0	6367604.726	20033670.03	303798.0769	2835104.53	6498997.773	12486545.67	13977035.88	11605771.14	5109718.876	3782931.258	11904965.75	3630021.834	7521284.541	5473236.223	7172253.289	3273962.264	0	2438136.769	3807730.769
P26043	P26043	26	12	12	Radixin	Rdx	23158008.66	2842582.278	2498784.722	22195116.99	7108032.787	0	9294036.975	23438996.83	2825590.433	9589419.206	0	14651131.22	5457758.994	1749107.774	1176852.744	0	5455128.631	437198.7111	9783950.617	1886762.821	766672.4739	3535876.949	18000585.48	3245429.017	25365333.33	1057461.847	425981.8418	37745719.18	3109934.498	10113517.55	4466005.616	0	3510943.396	0	190406.3429	78607.69231
O55029	O55029	11	11	11	Coatomer subunit beta	Copb2	126011.9048	2500810.127	8506597.222	17047558.49	13327868.85	48227747.25	8033828.571	6740152.381	4052137.519	1789936.745	0	16430769.23	11838838.32	9617464.664	5277349.398	0	3516460.581	3677679.914	2286812.57	2292403.846	5313240.418	15884020.04	385038.6417	14100421.22	739629.8507	5158232.932	3781167.315	5340410.959	1942576.419	10395817.77	11139505.09	2931825.658	2685094.34	934166.891	2834806.739	3869615.385
O35295	O35295	4	4	4	Transcriptional activator protein Pur-beta	Purb	15104437.23	5798987.342	5617013.889	9170142.421	1756557.377	26404532.97	15817136.13	25483911.11	546032.8849	1847613.571	5107637.907	7151809.955	4751083.658	2538286.219	2628514.056	17241772.37	19602074.69	3086315.789	7178451.178	2192532.051	1518684.669	5046046.771	13904566.74	36910920.44	23303014.93	2188112.45	303211.4137	1885017.123	2679694.323	5347460.792	4034292.734	6112779.605	7167358.491	22420161.51	2146283.449	2984461.538
O08528	O08528	15	15	14	Hexokinase-2	Hk2	8386363.636	13202531.65	4150347.222	16481180.06	8669672.131	16283928.57	1387476.975	2476397.46	1354738.416	10601495.11	0	11703393.67	8113502.384	6960088.339	1985448.461	0	11284970.95	825228.7863	17095398.43	2270929.487	2314651.568	6073051.225	6156007.026	9522808.112	16233940.3	554489.9598	1518028.534	19980308.22	500556.7686	5394342.793	9093717.094	2251019.737	0	3488430.686	239587.7106	986230.7692
P18155	P18155	5	5	5	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial;NAD-dependent methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase	Mthfd2	7872835.498	8468354.43	7970486.111	13361342.83	6883934.426	0	3931912.605	2331636.825	5637428.999	8574468.085	2426025.46	10717873.3	7043172.952	5971475.265	8643467.202	0	2577269.71	1536928.034	8029741.863	0	5145993.031	10308853.01	3063384.075	12866396.26	12386318.41	5527228.916	2974526.589	24107876.71	1682969.432	14570388.35	8691242.541	6422697.368	14282264.15	4141574.697	1283805.748	1939307.692
Q80X41	Q80X41	9	9	9	Serine/threonine-protein kinase VRK1	Vrk1	2697132.035	6575696.203	6566666.667	14011597.15	22582786.89	0	5357055.462	365709.3333	4046158.445	9405405.405	111868.4583	14268325.79	7601365.41	14357791.52	0	0	1326058.091	2426638.024	11974186.31	601474.359	2293824.042	16452895.32	3336838.407	0	5181621.891	5525140.562	2999118.029	3057106.164	1617030.568	14167102.32	9510214.11	7872055.921	17266226.42	3889278.6	2114172.448	3092538.462
Q61035;Q99KK9	Q61035	10;3	10;3	10;3	Histidine--tRNA ligase, cytoplasmic	Hars	11133116.88	5820253.165	1431024.306	12748270.6	21534426.23	32428846.15	11926944.54	29634869.84	3091898.356	7111558.367	1001287.129	7825791.855	2711967.924	2786978.799	0	18220364.9	1339535.27	826603.652	16262065.1	0	1188945.993	4530556.793	10329695.55	20685491.42	5300796.02	494248.996	2321348.898	25609589.04	850120.0873	5946228.529	5367023.517	0	5830566.038	1814549.125	954925.669	0
P57759	P57759	6	6	6	Endoplasmic reticulum resident protein 29	Erp29	0	0	10030555.56	14320295.02	9119672.131	0	2361721.008	0	12625411.06	555388.1541	0	17685067.87	21116623.32	22521996.47	17217135.21	0	0	4561890.44	1228058.361	1413076.923	6463588.85	11889114.7	4688266.979	0	577604.9751	9386506.024	7532555.123	1202482.877	46027.29258	14592793.13	11406230.26	9059621.711	24943396.23	0	1896293.36	4239615.385
Q8BPU7;Q8BHL5	Q8BPU7	12;1	12;1	12;1	Engulfment and cell motility protein 1	Elmo1	10715367.97	2559898.734	7200173.611	13384689.73	11531147.54	0	0	0	3590553.064	3912305.923	14545968.88	12936651.58	11751517.12	8108789.753	18997456.49	4407899.218	0	3542427.497	3071548.822	2411121.795	4710627.178	12184910.91	3268957.845	0	272325.8706	4720160.643	4640207.523	7527397.26	693493.4498	9468820.015	12179255.88	10855986.84	13608867.92	9280000	2592111.001	3589115.385
Q9WTQ5	Q9WTQ5	22	22	22	A-kinase anchor protein 12	Akap12	412597.4026	114906.3291	0	1322904.374	2005327.869	28261538.46	5002621.849	19705269.84	0	854456.5842	0	0	1516809.71	0	534803.2129	80548948.74	62827717.84	6112137.487	5390179.574	0	863728.223	813936.5256	18572482.44	20992667.71	13543144.28	0	0	0	43590.61135	1060922.33	1416925.237	699078.9474	3658113.208	51045464.33	1902794.846	1221923.077
Q64521	Q64521	10	10	10	Glycerol-3-phosphate dehydrogenase, mitochondrial	Gpd2	4003625.541	4518734.177	7134201.389	14923855.54	13747540.98	8764642.857	0	4853219.048	11604424.51	3739965.497	0	18401809.95	7921543.13	9409169.611	13357710.84	0	1605589.212	7277937.701	8049943.883	1515512.821	2421193.38	9563446.548	0	0	2272907.463	10788433.73	5244098.573	9307363.014	801495.6332	23423076.92	4842225.342	15570789.47	12975094.34	2430847.914	5633934.589	7006538.462
P54728;P54726	P54728	5;1	5;1	5;1	UV excision repair protein RAD23 homolog B	Rad23b	24927489.18	2810582.278	1776736.111	17876805.7	0	31395329.67	5106534.454	26547428.57	2253991.031	21068430.13	0	13392760.18	4102254.01	1294522.968	3275997.323	0	13033153.53	3170612.245	3146745.23	0	2990853.659	5383017.817	0	35982527.3	20343860.7	597734.9398	2220077.821	22019691.78	5204257.642	1222068.708	4690663.391	1995378.289	16185094.34	0	1719881.07	1407346.154
Q8BG81	Q8BG81	8	8	8	Polymerase delta-interacting protein 3	Poldip3	13011904.76	5827341.772	4126736.111	6906098.678	21687704.92	18273901.1	9333418.487	8017993.651	1345650.224	9823461.76	1781895.332	5330769.231	2998506.719	11277968.2	1322444.444	6274985.23	14605892.12	2649022.556	11165544.33	2484166.667	3747125.436	8081625.835	14129976.58	19496255.85	2139882.587	3497349.398	1935460.441	4627397.26	2723689.956	11174383.87	6610845.911	5679654.605	6064339.623	15873109.02	631326.0654	1627538.462
Q9D819	Q9D819	10	10	10	Inorganic pyrophosphatase	Ppa1	8876623.377	3875949.367	3697395.833	21491251.27	9895081.967	0	3536342.857	18239250.79	1550612.855	9353651.524	0	20261538.46	9241309.059	14106395.76	16236412.32	0	0	0	4201907.969	0	2778135.889	15016508.91	0	0	9052905.473	1556144.578	1328041.505	25064212.33	0	12246452.58	10371551.42	5179769.737	6435283.019	0	1846818.632	2608423.077
Q6A026	Q6A026	14	14	14	Sister chromatid cohesion protein PDS5 homolog A	Pds5a	8435606.061	8462278.481	3718229.167	12257985.76	5284426.23	38581593.41	9951045.378	27716266.67	1297578.475	8878090.857	7916973.126	4560067.873	5184005.202	6490786.219	0	31287749.78	13704605.81	570955.9613	8633557.8	337339.7436	1051646.341	4632736.637	10554847.78	32335881.44	13589313.43	2128514.056	2707341.115	3569691.781	2769541.485	4665235.25	3830519.481	2025230.263	4627547.17	20983041.72	953022.7948	438153.8462
P49710	P49710	9	9	9	Hematopoietic lineage cell-specific protein	Hcls1	29789502.16	12816708.86	0	8691098.678	4110409.836	39791895.6	22685310.92	16277930.16	688514.2003	5238815.411	0	0	2363051.582	0	1924779.116	11081980.89	9612116.183	0	16919753.09	0	0	0	5746147.541	19702184.09	44100199	544401.6064	0	30523116.44	0	3169884.242	3614513.865	2461069.079	0	11396258.41	0	0
Q6P8I4	Q6P8I4	4	4	4	PEST proteolytic signal-containing nuclear protein	Pcnp	22145021.65	14676962.03	0	2825752.798	0	7117815.934	5862191.597	39712507.94	0	12955146.64	6442432.815	421771.4932	0	0	0	19764344.05	35358340.25	0	15939955.11	1247179.487	76821.42857	0	13212880.56	47756474.26	21721721.39	93314.05622	0	30653253.42	0	0	0	0	307641.5094	21190686.41	0	0
Q8VDM6	Q8VDM6	7	7	7	Heterogeneous nuclear ribonucleoprotein U-like protein 1	Hnrnpul1	0	28517468.35	5151736.111	5834389.624	5849426.23	25398214.29	7766736.134	21975555.56	3960298.954	12913168.49	22121640.74	6209049.774	5831361.075	7419628.975	1282862.115	8379815.812	0	3151793.77	22612233.45	0	2288310.105	3870907.572	4799555.035	0	19177223.88	1389718.876	2017535.668	14514554.79	197434.4978	8946228.529	6435117.585	1257726.974	1821509.434	0	2244122.894	1503615.385
O35658	O35658	4	4	4	Complement component 1 Q subcomponent-binding protein, mitochondrial	C1qbp	0	0	9749826.389	29331485.25	8272950.82	0	0	0	11670911.81	0	0	29823529.41	10903727.79	10305874.56	9770267.738	0	0	8447346.939	0	378685.8974	8870121.951	19183212.69	0	0	0	14000803.21	10451880.67	0	2117358.079	8580470.5	13795121.1	10020131.58	16569433.96	0	7297680.872	9742692.308
Q91VK1	Q91VK1	9	7	7	Basic leucine zipper and W2 domain-containing protein 2	Bzw2	0	6303797.468	2197395.833	9669074.262	32741803.28	0	28491159.66	5124622.222	154463.3782	9378953.422	0	14228959.28	5475444.3	12350530.04	10885582.33	0	0	276743.2868	1681705.948	0	786898.9547	14046297.33	1599508.197	0	39500597.01	4359196.787	1123942.931	36703767.12	5009497.817	12276699.03	8451667.252	7074555.921	11361132.08	0	211385.5302	44623.07692
P32921	P32921	7	7	7	Tryptophan--tRNA ligase, cytoplasmic;T1-TrpRS;T2-TrpRS	Wars	4437283.55	3927088.608	7273784.722	24912004.07	18056557.38	6490453.297	1605615.462	4298628.571	7727593.423	4007878.091	1071513.437	14133257.92	11381231.04	20333922.26	10122503.35	3602651.607	2050697.095	3499205.156	5103647.587	331891.0256	5934930.314	18327533.41	2160843.091	2469765.991	3318696.517	6070200.803	5612658.885	5687842.466	323875.5459	9928117.999	11233187.08	7506776.316	2596415.094	1375294.751	2170941.526	1818346.154
Q9D8V0	Q9D8V0	2	2	2	Minor histocompatibility antigen H13	Hm13	11079004.33	12310379.75	1967187.5	6591002.035	622057.377	42037225.27	14126850.42	25015123.81	1700807.175	9349051.179	2252899.576	5301447.964	3875292.588	2256855.124	5101231.593	5165275.413	22078506.22	2518839.957	16673961.84	551089.7436	1507891.986	3589972.16	8604601.874	27239157.57	25856746.27	3711485.944	3384383.917	10171232.88	6770524.017	2645668.409	4655756.406	6206677.632	2617358.491	17643553.16	2332923.687	2099961.538
P13020;CON__Q3SX14	P13020	10;4	10;4	10;4	Gelsolin	Gsn	7300865.801	1224810.127	1061649.306	10065106.82	3630655.738	15897115.38	0	23393333.33	443324.3647	10895917.19	6083309.76	25884162.9	4819614.218	771893.1095	11097777.78	4376052.129	29144398.34	3031063.373	0	492403.8462	1422935.54	8630623.608	10362154.57	38294071.76	3608985.075	956273.0924	842230.869	11769691.78	1895960.699	17608476.47	3972534.223	8821167.763	3837358.491	17716150.74	2840515.362	1909500
D3YXK2	D3YXK2	12	12	7	Scaffold attachment factor B1	Safb	14149350.65	7853670.886	3361284.722	4427177.009	3974180.328	35281593.41	1966931.092	25939441.27	3553602.392	3202300.173	2578925.035	3914660.633	3653820.98	2427005.3	5916880.857	32316733.28	27126431.54	3844210.526	2082772.166	2023429.487	3713414.634	2893502.227	4816557.377	43492043.68	12713253.73	2744417.671	2707029.831	9686643.836	8278056.769	4288106.796	2187027.027	12758733.55	10325660.38	26826756.39	2733557.978	2655500
Q921M7;Q8BHZ0	Q921M7	9;2	9;2	9;2	Protein FAM49B	Fam49b	8382575.758	228010.1266	9172916.667	25195625.64	31640983.61	0	316592.2689	548551.1111	4965620.329	0	96489.3918	16614705.88	15204204.59	12488992.93	11101606.43	1897522.155	3815726.141	5262814.178	1234343.434	419935.8974	6825000	14449053.45	2906498.829	0	3089004.975	3724979.92	3764046.693	204452.0548	0	14328976.85	12455229.91	1050445.724	10289811.32	2118600.269	2639524.281	3025269.231
Q9CY66	Q9CY66	3	3	3	H/ACA ribonucleoprotein complex subunit 1	Gar1	10649350.65	10649113.92	4442187.5	5793921.668	4931065.574	48084203.3	12309842.02	19657396.83	4457638.266	6485911.443	4578217.822	6413280.543	3378482.878	5231404.594	4177202.142	25079582.97	20449211.62	1992610.097	10498877.67	7005769.231	5164024.39	3010069.599	12995199.06	31620280.81	11879323.38	2461365.462	1873411.154	6023373.288	5254803.493	4547498.133	3992523.693	2765740.132	7293584.906	16111978.47	1533795.837	1739000
Q9CR68	Q9CR68	8	8	8	Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11	Uqcrfs1	14727272.73	11720000	3705381.944	14470752.8	4956803.279	12562967.03	6761142.857	13043187.3	2784693.572	12621046.58	6202121.641	11425791.86	2634189.423	974586.5724	4500575.636	8880097.307	28008464.73	2468915.145	16349046.02	5538782.051	566472.1254	6814671.492	6850269.321	13019641.19	10095751.24	5531084.337	3601141.375	11851027.4	3165720.524	7026699.029	4151842.752	0	2895849.057	12748290.71	1674053.518	1175961.538
P59328	P59328	7	7	7	WD repeat and HMG-box DNA-binding protein 1	Wdhd1	0	16082025.32	2922743.056	3754872.838	3439918.033	2585000	15827858.82	13247568.25	1630732.436	24075330.65	0	3976221.719	1650333.767	4385159.011	4343748.327	0	1315468.88	374487.6477	6409090.909	301467.9487	2295888.502	2257374.722	147546838.4	3388377.535	34358507.46	1529606.426	515268.4825	32270547.95	537925.7642	3632598.954	1373813.619	52421.875	3124716.981	0	358192.2696	338880.7692
Q8VCW8	Q8VCW8	10	10	10	Acyl-CoA synthetase family member 2, mitochondrial	Acsf2	5422619.048	5732151.899	9528819.444	6932126.144	11604098.36	21306456.04	3955307.563	0	6001554.559	3717193.79	4549504.95	7319457.014	5971001.3	13559151.94	1900481.928	48456959.17	23370871.37	4236133.19	7241301.908	1728750	4659146.341	2919484.967	2139847.775	57931045.24	9538547.264	4456385.542	3129961.089	0	4998034.934	4929555.639	5088065.988	3153996.711	4076037.736	17177523.55	2759722.498	3329769.231
P35293	P35293	8	8	8	Ras-related protein Rab-18	Rab18	4644913.42	12189873.42	6367361.111	8299389.624	15881147.54	14731840.66	992063.1933	0	5144275.037	10343875.79	0	17827601.81	6980905.938	15342049.47	11607135.21	0	0	4382986.037	12750280.58	0	6583275.261	16834354.12	0	2198283.931	7053492.537	5946506.024	5159429.313	8921232.877	53336.24454	14931665.42	8766128.466	6921134.868	3741509.434	0	3244876.115	3678538.462
O88379	O88379	6	6	6	Bromodomain adjacent to zinc finger domain protein 1A	Baz1a	16618506.49	33458227.85	362760.4167	1385595.117	0	5780892.857	0	764900.3175	2060747.384	50337550.32	1622347.949	2633009.05	643929.3455	0	1596398.929	0	0	222530.6122	29669472.5	1165288.462	362717.77	1184462.695	0	2833400.936	0	1383196.787	1713099.87	45369006.85	0	924981.3294	957972.973	0	737962.2642	0	247016.8484	303496.1538
D3Z7P3	D3Z7P3	7	7	7	Glutaminase kidney isoform, mitochondrial	Gls	5933982.684	3573924.051	8478472.222	16929959.31	7699016.393	16397252.75	4244235.294	9477384.127	5540089.686	2797642.323	5504384.724	11160407.24	8850021.673	18291519.43	4128755.02	21992632.49	5147921.162	3252846.402	2370594.837	1847243.59	4741202.091	8486275.056	12269379.39	17411232.45	6154059.701	5369156.627	5914085.603	4627910.959	2816266.376	13999626.59	11174710.42	5654687.5	10772264.15	10865437.42	2790406.343	2837500
O09117	O09117	3	3	3	Synaptophysin-like protein 1	Sypl1	9433441.558	21557468.35	0	0	0	13383434.07	15103005.04	42636444.44	0	21371477.86	5025601.132	0	0	0	0	15322884.45	35978049.79	0	30757575.76	5517948.718	0	0	13044145.2	12391045.24	21917074.63	0	0	17061643.84	7060917.031	0	0	2652664.474	0	27935235.53	0	0
